soc_code,accountability_responsibility,creativity_originality,physical_manual,social_perceptiveness,tool_technology,writing_intensity,norm_writing_intensity,norm_social_perceptiveness,norm_physical_manual,norm_creativity_originality,norm_tool_technology,norm_accountability_responsibility
35-2021,3.0599999999999996,2.0066666666666664,2.480909090909091,2.592,1.2933333333333332,2.03,0.029715762273901807,0.1569767441860465,0.5077519379844961,0.020025839793281652,0.02648578811369509,0.28552971576227393
35-3011,2.3499999999999996,2.986666666666667,2.6245454545454545,3.5740000000000003,1.7733333333333334,2.89,0.31266149870801035,0.7370801033591732,0.5697674418604651,0.49870801033591733,0.2099483204134367,0.016795865633074936
35-3023,2.585,2.315,2.5204545454545455,3.173,1.64,2.21,0.060723514211886306,0.5129198966408268,0.5284237726098191,0.1227390180878553,0.1434108527131783,0.06718346253229975
35-3031,2.385,2.29,2.69,3.2079999999999997,1.7066666666666668,1.9125,0.015503875968992248,0.5322997416020672,0.5968992248062015,0.1182170542635659,0.1744186046511628,0.02454780361757106
35-3041,3.145,2.23,2.5081818181818183,3.4519999999999995,1.89,2.37,0.10335917312661498,0.6692506459948321,0.5167958656330749,0.09948320413436693,0.24612403100775193,0.34366925064599485
35-9011,2.74,2.33,2.7036363636363636,3.252,1.76,2.115,0.04780361757105943,0.5562015503875969,0.6052971576227391,0.1285529715762274,0.2041343669250646,0.12144702842377261
35-9021,2.06,2.0233333333333334,2.8145454545454545,2.342,1.3166666666666667,1.9625,0.023255813953488372,0.060723514211886306,0.6627906976744186,0.025839793281653745,0.031007751937984496,0.00516795865633075
35-9031,2.7649999999999997,2.01,2.2045454545454546,3.344,1.3633333333333333,2.1875,0.05555555555555555,0.6182170542635659,0.4069767441860465,0.02260981912144703,0.04909560723514212,0.1343669250645995
37-1011,3.325,2.8833333333333333,2.84,3.4859999999999998,2.04,3.2975,0.5064599483204134,0.686046511627907,0.6724806201550387,0.4315245478036176,0.31007751937984496,0.4599483204134367
37-1012,3.83,3.1766666666666663,3.0790909090909087,3.442,2.143333333333333,3.285,0.4909560723514212,0.665374677002584,0.7984496124031008,0.6388888888888888,0.3682170542635659,0.772609819121447
37-2011,2.55,2.5233333333333334,2.9718181818181817,2.716,1.7533333333333332,2.515,0.14987080103359174,0.2235142118863049,0.7390180878552972,0.23126614987080105,0.20219638242894056,0.05555555555555555
37-2012,2.14,2.063333333333333,2.6336363636363633,2.948,1.24,2.0700000000000003,0.04263565891472868,0.3701550387596899,0.5749354005167958,0.037467700258397935,0.016795865633074936,0.00904392764857881
37-2021,3.7300000000000004,2.9966666666666666,2.8636363636363638,3.4659999999999997,1.7066666666666668,3.395,0.5568475452196382,0.6763565891472868,0.689922480620155,0.5064599483204134,0.1744186046511628,0.7241602067183462
37-3011,3.04,2.46,3.030909090909091,2.668,1.29,1.7525,0.003875968992248062,0.19896640826873385,0.7739018087855297,0.19121447028423771,0.02454780361757106,0.2777777777777778
37-3012,4.095,2.6566666666666667,3.008181818181818,3.4,1.5633333333333332,2.965,0.3417312661498708,0.6472868217054264,0.7622739018087855,0.3003875968992248,0.10400516795865633,0.8863049095607235
37-3013,4.055,2.606666666666667,3.367272727272727,2.724,1.3533333333333335,2.25,0.07493540051679587,0.229328165374677,0.9354005167958657,0.26679586563307495,0.044573643410852716,0.872093023255814
39-1013,3.86,2.513333333333333,2.32,3.3379999999999996,2.3466666666666667,3.2925,0.5006459948320413,0.6130490956072352,0.4470284237726098,0.22416020671834624,0.5290697674418605,0.7932816537467701
39-1022,4.165,3.0233333333333334,2.111818181818182,3.508,2.3366666666666664,3.6075,0.7189922480620154,0.6996124031007752,0.3733850129198966,0.5303617571059431,0.5148578811369509,0.9089147286821705
39-2011,3.375,3.3833333333333333,2.6281818181818184,3.5200000000000005,1.83,3.105,0.3992248062015504,0.7093023255813954,0.5736434108527132,0.7512919896640827,0.22739018087855298,0.49612403100775193
39-2021,3.59,2.4933333333333336,2.708181818181818,3.2380000000000004,1.9333333333333336,2.855,0.29521963824289404,0.5490956072351422,0.6078811369509044,0.20930232558139536,0.2622739018087855,0.6543927648578811
39-3011,3.08,1.9966666666666668,2.2363636363636363,3.08,1.21,2.01,0.025839793281653745,0.4496124031007752,0.417312661498708,0.016795865633074936,0.014211886304909561,0.2990956072351421
39-3012,2.815,2.1566666666666667,2.098181818181818,3.3920000000000003,1.71,2.7925,0.2558139534883721,0.6421188630490956,0.3695090439276486,0.07235142118863049,0.17829457364341086,0.16085271317829458
39-3021,2.96,1.9833333333333334,2.670909090909091,2.614,2.2133333333333334,2.245,0.07364341085271318,0.17054263565891473,0.5839793281653747,0.014211886304909561,0.4082687338501292,0.23320413436692505
39-3031,2.4,2.2566666666666664,2.174545454545455,3.3280000000000003,1.6933333333333334,2.3925,0.11369509043927649,0.6098191214470284,0.3953488372093023,0.1078811369509044,0.16343669250645995,0.027131782945736434
39-3091,2.715,2.5166666666666666,2.3181818181818183,3.3939999999999997,1.9566666666666668,2.6375,0.19767441860465115,0.6453488372093024,0.44573643410852715,0.22739018087855298,0.268733850129199,0.11498708010335917
39-3092,2.755,3.453333333333333,2.5381818181818185,2.7039999999999997,1.6733333333333331,2.6375,0.19767441860465115,0.21705426356589147,0.5335917312661499,0.7797157622739018,0.15762273901808785,0.12919896640826872
39-3093,2.285,2.0233333333333334,2.1163636363636367,3.188,1.1533333333333333,1.955,0.020671834625323,0.5232558139534884,0.3772609819121447,0.025839793281653745,0.006459948320413436,0.014211886304909561
39-4011,4.359999999999999,2.8000000000000003,2.7818181818181817,3.8520000000000003,2.16,3.4275,0.5742894056847545,0.8656330749354005,0.6421188630490956,0.36757105943152457,0.3785529715762274,0.9541343669250646
39-4021,2.905,2.1933333333333334,2.38,3.85,1.6666666666666667,2.605,0.18604651162790697,0.8636950904392765,0.4689922480620155,0.082687338501292,0.15310077519379844,0.19767441860465115
39-4031,3.965,3.3166666666666664,2.6163636363636367,4.368,2.2333333333333334,3.7325,0.8074935400516796,0.9922480620155039,0.5645994832041343,0.7093023255813954,0.42248062015503873,0.8397932816537468
39-5011,3.4000000000000004,3.043333333333333,2.916363636363636,3.6119999999999997,1.3099999999999998,1.9075,0.012919896640826873,0.7603359173126615,0.7054263565891473,0.5490956072351422,0.028423772609819122,0.5167958656330749
39-5012,2.99,3.61,2.8181818181818183,3.772,2.026666666666667,2.94,0.3301033591731266,0.8391472868217055,0.665374677002584,0.8656330749354005,0.30361757105943155,0.25516795865633074
39-5091,2.865,3.856666666666667,2.6218181818181816,3.4259999999999997,1.8999999999999997,3.1675,0.43410852713178294,0.6576227390180879,0.5665374677002584,0.9496124031007752,0.24806201550387597,0.17506459948320413
39-5092,1.825,2.513333333333333,2.040909090909091,2.95,1.5833333333333333,2.0650000000000004,0.040051679586563305,0.37209302325581395,0.3488372093023256,0.22416020671834624,0.11175710594315245,0.0012919896640826874
39-5093,3.0900000000000003,2.22,2.3945454545454545,3.226,1.3766666666666667,2.385,0.10981912144702842,0.541343669250646,0.47739018087855295,0.09431524547803617,0.05167958656330749,0.31266149870801035
39-5094,3.27,3.1133333333333333,2.519090909090909,3.8480000000000003,2.17,3.1625,0.43023255813953487,0.8611111111111112,0.5258397932816538,0.5949612403100775,0.3830749354005168,0.42054263565891475
39-6011,3.26,2.5500000000000003,2.988181818181818,3.7920000000000003,1.89,2.85,0.28875968992248063,0.8468992248062015,0.748062015503876,0.2467700258397933,0.24612403100775193,0.4108527131782946
39-6012,2.61,3.3000000000000003,1.5845454545454545,4.114,2.2433333333333336,3.165,0.43281653746770027,0.9528423772609819,0.1925064599483204,0.6983204134366925,0.42506459948320413,0.07493540051679587
39-7011,2.575,2.48,1.6345454545454545,3.63,1.67,2.3975,0.11627906976744186,0.7693798449612403,0.2189922480620155,0.20219638242894056,0.15503875968992248,0.06201550387596899
39-7012,3.345,3.3366666666666664,2.1863636363636365,4.1659999999999995,2.15,3.1550000000000002,0.4263565891472868,0.9651162790697675,0.3979328165374677,0.7235142118863049,0.3714470284237726,0.4760981912144703
39-9011,3.275,3.285,2.3545454545454545,3.372,1.545,2.815,0.2693798449612403,0.6356589147286822,0.458656330749354,0.6886304909560723,0.09819121447028424,0.42441860465116277
39-9031,3.115,3.3666666666666667,2.84,3.532,1.8466666666666667,2.78,0.25064599483204136,0.7183462532299741,0.6724806201550387,0.7403100775193798,0.23191214470284238,0.3242894056847545
39-9032,3.485,3.5866666666666664,2.3836363636363633,3.8839999999999995,2.373333333333333,3.455,0.5988372093023255,0.8746770025839793,0.4702842377260982,0.853359173126615,0.5555555555555556,0.5794573643410853
39-9041,3.575,3.0233333333333334,2.019090909090909,4.0120000000000005,2.276666666666667,3.45,0.5956072351421189,0.9160206718346253,0.34108527131782945,0.5303617571059431,0.44896640826873385,0.646640826873385
41-1011,2.81,2.89,2.1218181818181816,3.636,2.29,3.0225,0.35981912144702843,0.7739018087855297,0.38113695090439276,0.43669250645994834,0.46124031007751937,0.15891472868217055
41-1012,3.4250000000000003,3.1999999999999997,1.6454545454545455,3.4379999999999997,2.4166666666666665,3.4675000000000002,0.6117571059431525,0.6640826873385013,0.22093023255813954,0.6537467700258398,0.5943152454780362,0.5303617571059431
41-2011,2.51,2.0766666666666667,2.1354545454545457,3.12,1.6233333333333333,2.3675,0.1020671834625323,0.4780361757105943,0.38242894056847543,0.044573643410852716,0.13178294573643412,0.04780361757105943
41-2012,3.39,2.16,2.596363636363636,3.4520000000000004,2.01,3.0225,0.35981912144702843,0.6711886304909561,0.5581395348837209,0.07364341085271318,0.29069767441860467,0.5083979328165374
41-2021,2.645,2.6933333333333334,2.2927272727272725,3.464,2.2333333333333334,3.1950000000000003,0.45478036175710596,0.6744186046511628,0.43410852713178294,0.3152454780361757,0.42248062015503873,0.0917312661498708
41-2022,3.33,2.9299999999999997,2.7145454545454544,3.7700000000000005,2.4533333333333336,3.4775,0.6136950904392765,0.8372093023255814,0.6149870801033591,0.458656330749354,0.6350129198966409,0.46447028423772607
41-2031,3.1950000000000003,2.9466666666666668,2.2018181818181817,3.618,2.1966666666666668,2.7775,0.2487080103359173,0.7635658914728682,0.4037467700258398,0.4689922480620155,0.4011627906976744,0.374031007751938
41-3011,3.095,3.603333333333333,1.38,3.95,2.6266666666666665,3.37,0.5445736434108527,0.8914728682170543,0.09819121447028424,0.8604651162790697,0.8036175710594315,0.3152454780361757
41-3021,3.705,2.92,1.319090909090909,3.21,2.46,3.4225000000000003,0.5723514211886305,0.5335917312661499,0.07493540051679587,0.45542635658914726,0.6440568475452196,0.7144702842377261
41-3031,3.815,3.14,1.220909090909091,3.4219999999999997,2.64,3.3975,0.5594315245478036,0.6550387596899225,0.023255813953488372,0.6098191214470284,0.8158914728682171,0.7616279069767442
41-3041,3.63,3.01,1.5681818181818181,3.6760000000000006,2.6999999999999997,3.44,0.5852713178294574,0.7919896640826873,0.1847545219638243,0.5200258397932817,0.8488372093023255,0.6770025839793282
41-4011,3.3200000000000003,2.9683333333333333,1.5040909090909091,3.25,2.505,3.1775,0.4437984496124031,0.5542635658914729,0.15503875968992248,0.48578811369509045,0.6834625322997416,0.45671834625323
41-4012,3.1,3.35,1.9027272727272726,3.7399999999999998,2.396666666666667,3.525,0.6492248062015504,0.8217054263565892,0.31266149870801035,0.7325581395348837,0.5768733850129198,0.3165374677002584
41-9011,2.94,2.98,2.189090909090909,3.724,1.6733333333333331,2.8825000000000003,0.3062015503875969,0.813953488372093,0.4005167958656331,0.49547803617571057,0.15762273901808785,0.2202842377260982
41-9012,2.585,2.7566666666666664,1.9800000000000002,2.4259999999999997,1.2933333333333332,2.06,0.03875968992248062,0.08010335917312661,0.33204134366925064,0.3365633074935401,0.02648578811369509,0.06718346253229975
41-9021,3.7699999999999996,2.9933333333333336,1.3172727272727274,3.436,2.26,3.605,0.7151162790697675,0.6627906976744186,0.07235142118863049,0.5038759689922481,0.43669250645994834,0.7416020671834626
41-9022,3.915,3.2433333333333336,1.7072727272727273,3.982,2.546666666666667,3.51,0.6343669250645995,0.9043927648578811,0.24741602067183463,0.6705426356589147,0.7377260981912145,0.8210594315245479
41-9031,3.5700000000000003,3.65,1.5518181818181818,3.406,2.94,3.4475,0.5917312661498708,0.6511627906976745,0.1821705426356589,0.8804909560723514,0.9302325581395349,0.6434108527131783
41-9041,2.54,2.6799999999999997,1.469090909090909,3.6700000000000004,2.0366666666666666,2.79,0.25387596899224807,0.7887596899224806,0.13824289405684753,0.3087855297157623,0.3087855297157623,0.05426356589147287
41-9091,2.02,2.8800000000000003,1.5190909090909093,3.768,2.296666666666667,2.99,0.3507751937984496,0.8339793281653747,0.16279069767441862,0.42764857881136953,0.4664082687338501,0.003875968992248062
43-1011,3.4450000000000003,3.436666666666666,1.8181818181818181,3.5060000000000002,2.6166666666666667,3.7725,0.8333333333333334,0.6976744186046512,0.28940568475452194,0.7700258397932817,0.7906976744186046,0.541343669250646
43-2011,2.755,1.9566666666666668,1.502727272727273,3.2119999999999997,2.013333333333333,3.175,0.4418604651162791,0.5348837209302325,0.15374677002583978,0.012919896640826873,0.29328165374677,0.12919896640826872
43-2021,3.0300000000000002,2.0433333333333334,1.7309090909090907,3.444,2.3366666666666664,2.8775,0.3049095607235142,0.667312661498708,0.2590439276485788,0.03359173126614987,0.5148578811369509,0.2739018087855297
43-3011,3.63,2.47,1.430909090909091,2.982,2.1366666666666667,3.535,0.6589147286821705,0.3953488372093023,0.12015503875968993,0.19638242894056848,0.3624031007751938,0.6770025839793282
43-3021,2.65,2.1999999999999997,1.6045454545454545,2.834,2.64,3.4325,0.5794573643410853,0.2926356589147287,0.20025839793281655,0.08656330749354005,0.8158914728682171,0.09496124031007752
43-3031,3.06,2.143333333333333,1.5445454545454544,3.1060000000000003,2.32,3.6175,0.7286821705426356,0.47093023255813954,0.1744186046511628,0.06589147286821706,0.49547803617571057,0.2874677002583979
43-3041,3.92,2.126666666666667,2.231818181818182,3.098,2.106666666666667,3.085,0.39147286821705424,0.46511627906976744,0.41472868217054265,0.05813953488372093,0.3365633074935401,0.8236434108527132
43-3051,3.065,2.3233333333333337,1.549090909090909,2.768,2.5433333333333334,3.73,0.8036175710594315,0.25,0.17829457364341086,0.12467700258397933,0.727390180878553,0.28940568475452194
43-3061,3.0300000000000002,2.6566666666666667,1.65,3.306,2.4533333333333336,3.6325000000000003,0.7377260981912145,0.5930232558139535,0.2235142118863049,0.3003875968992248,0.6350129198966409,0.2739018087855297
43-3071,3.6750000000000003,2.643333333333333,2.153636363636364,3.6439999999999997,2.3033333333333332,3.1625,0.43023255813953487,0.7751937984496124,0.38695090439276486,0.291343669250646,0.47416020671834624,0.7015503875968992
43-4011,3.515,2.436666666666667,1.4536363636363636,2.952,2.396666666666667,3.1925,0.4509043927648579,0.37532299741602065,0.1298449612403101,0.17635658914728683,0.5768733850129198,0.5962532299741602
43-4021,3.1950000000000003,2.8033333333333332,1.4018181818181819,3.2880000000000003,2.3833333333333333,4.025,0.9767441860465116,0.584625322997416,0.10852713178294573,0.3708010335917313,0.5645994832041343,0.374031007751938
43-4031,3.055,2.4266666666666663,1.729090909090909,3.5140000000000002,2.6233333333333335,3.605,0.7151162790697675,0.7060723514211886,0.2571059431524548,0.1698966408268734,0.7990956072351422,0.2842377260981912
43-4041,3.84,2.223333333333333,1.2636363636363637,3.526,2.3466666666666667,3.4325,0.5794573643410853,0.7144702842377261,0.04909560723514212,0.09689922480620156,0.5290697674418605,0.7784237726098191
43-4051,3.01,2.813333333333333,1.8190909090909089,3.6,2.64,3.62,0.7312661498708011,0.7558139534883721,0.29069767441860467,0.38113695090439276,0.8158914728682171,0.2616279069767442
43-4061,3.2199999999999998,2.69,1.4263636363636363,3.7299999999999995,2.4,3.8625,0.8947028423772609,0.8165374677002584,0.11757105943152454,0.31330749354005166,0.5807493540051679,0.38436692506459946
43-4071,2.915,3.0033333333333334,2.169090909090909,3.5379999999999994,2.48,3.69,0.7674418604651163,0.7222222222222222,0.39341085271317827,0.5109819121447028,0.665374677002584,0.208656330749354
43-4081,3.125,2.8766666666666665,1.94,3.71,2.7266666666666666,3.1925,0.4509043927648579,0.8049095607235142,0.31912144702842377,0.42506459948320413,0.8662790697674418,0.3301033591731266
43-4111,3.2399999999999998,2.6766666666666663,1.7236363636363636,3.97,2.686666666666666,3.8475,0.8811369509043928,0.8998708010335917,0.2558139534883721,0.30684754521963825,0.8417312661498708,0.39405684754521964
43-4121,2.52,2.4433333333333334,2.2345454545454544,3.3920000000000003,2.5100000000000002,3.17,0.43669250645994834,0.6421188630490956,0.4160206718346253,0.1789405684754522,0.689922480620155,0.05297157622739018
43-4131,3.25,2.9433333333333334,1.5127272727272727,3.5460000000000003,2.8066666666666666,3.5225,0.646640826873385,0.725452196382429,0.16020671834625322,0.4657622739018088,0.9031007751937985,0.4037467700258398
43-4141,3.46,2.3433333333333333,1.6109090909090908,3.492,2.1766666666666667,2.845,0.2868217054263566,0.6905684754521964,0.2054263565891473,0.1343669250645995,0.3875968992248062,0.5594315245478036
43-4151,2.475,2.66,1.7463636363636363,3.308,2.313333333333333,3.8274999999999997,0.8630490956072352,0.5956072351421189,0.2661498708010336,0.3023255813953488,0.48578811369509045,0.041343669250646
43-4161,3.0,2.6999999999999997,1.4090909090909092,3.63,2.67,3.9875,0.9715762273901809,0.7693798449612403,0.1124031007751938,0.31912144702842377,0.8333333333333334,0.25775193798449614
43-4171,3.13,2.433333333333333,1.6209090909090909,3.66,2.316666666666667,3.295,0.5038759689922481,0.7829457364341085,0.21382428940568476,0.1744186046511628,0.49160206718346255,0.332687338501292
43-4181,3.71,2.7566666666666664,2.3554545454545455,4.086,2.736666666666667,3.315,0.5155038759689923,0.9425064599483204,0.46124031007751937,0.3365633074935401,0.8733850129198967,0.7170542635658915
43-5011,3.42,2.9166666666666665,2.213181818181818,3.287,2.2566666666666664,3.295,0.5038759689922481,0.582687338501292,0.4095607235142119,0.45219638242894056,0.43281653746770027,0.5258397932816538
43-5021,3.0300000000000002,2.1533333333333333,2.6563636363636363,2.8440000000000003,1.4000000000000001,2.99,0.3507751937984496,0.3023255813953488,0.5801033591731266,0.0710594315245478,0.059431524547803614,0.2739018087855297
43-5031,4.2700000000000005,2.973333333333333,2.0690909090909093,4.212000000000001,2.84,3.76,0.8255813953488372,0.9767441860465116,0.35917312661498707,0.4896640826873385,0.9069767441860465,0.937984496124031
43-5032,3.5,2.8766666666666665,1.6754545454545455,3.34,2.3733333333333335,3.3575,0.5368217054263565,0.6149870801033591,0.23191214470284238,0.42506459948320413,0.5574935400516796,0.5833333333333334
43-5041,3.3049999999999997,2.31,2.846363636363636,3.182,2.263333333333333,3.0375,0.3669250645994832,0.5174418604651163,0.6789405684754521,0.12144702842377261,0.4418604651162791,0.4476744186046512
43-5051,2.9299999999999997,2.183333333333333,2.651818181818182,3.346,2.2600000000000002,3.0324999999999998,0.3643410852713178,0.6208010335917312,0.5781653746770026,0.08010335917312661,0.4392764857881137,0.21511627906976744
43-5052,3.33,1.9066666666666665,2.674545454545455,2.93,1.2466666666666668,2.315,0.08914728682170543,0.35400516795865633,0.5852713178294574,0.006459948320413436,0.01808785529715762,0.46447028423772607
43-5053,2.71,1.99,2.7881818181818185,2.446,1.8666666666666665,2.315,0.08914728682170543,0.08397932816537468,0.6492248062015504,0.015503875968992248,0.23837209302325582,0.11304909560723514
43-5061,3.6100000000000003,2.763333333333333,1.7645454545454546,2.516,2.703333333333333,3.29,0.4974160206718346,0.10852713178294573,0.27002583979328165,0.34366925064599485,0.8527131782945736,0.6686046511627907
43-5071,2.91,2.57,2.713636363636364,2.828,2.25,3.135,0.41795865633074936,0.28940568475452194,0.6130490956072352,0.25452196382428943,0.4289405684754522,0.20478036175710596
43-5111,3.03,2.3833333333333333,2.689090909090909,2.978,2.34,3.365,0.5400516795865633,0.39276485788113696,0.5930232558139535,0.15180878552971577,0.5200258397932817,0.2713178294573643
43-6011,2.71,3.2433333333333336,1.7654545454545456,3.7600000000000002,2.6799999999999997,3.9924999999999997,0.9741602067183462,0.8268733850129198,0.27260981912144705,0.6705426356589147,0.8391472868217055,0.11304909560723514
43-6012,2.87,2.83,1.660909090909091,3.3920000000000003,2.3633333333333333,4.055,0.9838501291989664,0.6421188630490956,0.2280361757105943,0.39276485788113696,0.5452196382428941,0.1789405684754522
43-6013,2.8049999999999997,2.3666666666666667,1.7309090909090907,3.79,2.3633333333333333,3.58,0.686046511627907,0.8449612403100775,0.2590439276485788,0.14405684754521964,0.5452196382428941,0.1569767441860465
43-6014,2.85,2.5,1.6345454545454545,3.254,2.5,3.8499999999999996,0.8824289405684754,0.560077519379845,0.2189922480620155,0.21382428940568476,0.6815245478036176,0.16795865633074936
43-9021,3.1799999999999997,2.34,2.0118181818181817,2.904,2.6133333333333333,3.6100000000000003,0.7222222222222222,0.3391472868217054,0.3385012919896641,0.13242894056847546,0.7868217054263565,0.35917312661498707
43-9022,2.4400000000000004,2.203333333333333,1.7863636363636362,3.2619999999999996,2.5500000000000003,3.575,0.6795865633074936,0.5658914728682171,0.2777777777777778,0.08914728682170543,0.7403100775193798,0.03875968992248062
43-9031,2.59,3.926666666666667,2.0127272727272727,2.896,2.9899999999999998,3.3375000000000004,0.5258397932816538,0.3333333333333333,0.3397932816537468,0.9664082687338501,0.937984496124031,0.06976744186046512
43-9041,2.96,2.29,1.4990909090909093,3.1719999999999997,2.3866666666666667,3.5275,0.6518087855297158,0.5116279069767442,0.1511627906976744,0.1182170542635659,0.5678294573643411,0.23320413436692505
43-9051,3.78,2.26,2.8245454545454547,2.62,2.013333333333333,2.81,0.2661498708010336,0.17571059431524547,0.6679586563307494,0.10981912144702842,0.29328165374677,0.7493540051679587
43-9061,3.09,2.4933333333333336,1.7090909090909092,3.112,2.2933333333333334,3.5,0.624031007751938,0.47416020671834624,0.24935400516795866,0.20930232558139536,0.46511627906976744,0.30749354005167956
43-9071,2.36,2.5,2.651818181818182,2.834,2.4966666666666666,2.885,0.30749354005167956,0.2926356589147287,0.5781653746770026,0.21382428940568476,0.6782945736434108,0.020671834625323
43-9081,2.425,2.063333333333333,1.4745454545454544,2.1759999999999997,2.1166666666666667,3.08,0.3888888888888889,0.029715762273901807,0.14082687338501293,0.037467700258397935,0.3488372093023256,0.034237726098191215
43-9111,2.875,2.9766666666666666,1.3736363636363635,3.1,3.22,3.5475,0.6686046511627907,0.4664082687338501,0.09431524547803617,0.49224806201550386,0.9702842377260982,0.1821705426356589
45-1011,3.76,2.8699999999999997,2.9527272727272726,2.932,2.0966666666666667,3.1625,0.43023255813953487,0.3578811369509044,0.7286821705426356,0.42248062015503873,0.3333333333333333,0.7377260981912145
45-2011,3.6449999999999996,2.6833333333333336,2.311818181818182,3.28,2.393333333333333,3.4425,0.5878552971576227,0.5781653746770026,0.4418604651162791,0.3107235142118863,0.5723514211886305,0.6854005167958657
45-2021,3.545,2.0566666666666666,2.709090909090909,2.712,1.906666666666667,2.925,0.32558139534883723,0.22093023255813954,0.6098191214470284,0.03488372093023256,0.2532299741602067,0.6227390180878553
45-2041,2.6,1.6566666666666665,2.6572727272727272,2.2800000000000002,1.2866666666666668,2.24,0.06976744186046512,0.0458656330749354,0.5813953488372093,0.002583979328165375,0.021963824289405683,0.0710594315245478
45-2091,2.9,2.516666666666667,3.232727272727273,2.912,1.6266666666666667,2.31,0.08656330749354005,0.34366925064599485,0.8817829457364341,0.22868217054263565,0.13630490956072353,0.19444444444444445
45-2092,2.7199999999999998,2.7733333333333334,3.530909090909091,2.98,1.92,2.8049999999999997,0.2629198966408269,0.39405684754521964,0.975452196382429,0.3546511627906977,0.2571059431524548,0.11757105943152454
45-2093,3.16,2.61,3.0990909090909096,2.934,1.6266666666666667,2.8975,0.3152454780361757,0.35917312661498707,0.8074935400516796,0.2713178294573643,0.13630490956072353,0.3475452196382429
45-3031,3.355,3.06,3.2409090909090907,2.73,1.6966666666666665,2.625,0.19444444444444445,0.23385012919896642,0.8863049095607235,0.5594315245478036,0.16602067183462532,0.48643410852713176
45-4011,3.66,2.893333333333333,3.059090909090909,2.9259999999999997,1.9766666666666666,2.835,0.2797157622739018,0.35012919896640826,0.7868217054263565,0.43863049095607237,0.27648578811369506,0.6957364341085271
45-4021,3.8499999999999996,1.9266666666666665,3.2881818181818185,2.152,1.0366666666666668,1.78,0.006459948320413436,0.025839793281653745,0.9043927648578811,0.007751937984496124,0.002583979328165375,0.7842377260981912
45-4022,4.25,2.4266666666666667,3.152727272727273,3.052,1.5633333333333332,2.3975,0.11627906976744186,0.43023255813953487,0.8339793281653747,0.17183462532299743,0.10400516795865633,0.9308785529715762
45-4023,3.5900000000000003,2.643333333333333,2.682727272727273,2.928,2.1333333333333333,3.325,0.5193798449612403,0.35142118863049093,0.5891472868217055,0.291343669250646,0.36046511627906974,0.6576227390180879
47-1011,3.96,3.0516666666666663,2.885909090909091,3.2880000000000003,2.013333333333333,3.0375,0.3669250645994832,0.584625322997416,0.6950904392764858,0.5542635658914729,0.29328165374677,0.83656330749354
47-2011,4.015000000000001,2.6133333333333333,3.394545454545455,2.5780000000000003,1.9633333333333336,2.79,0.25387596899224807,0.14082687338501293,0.9437984496124031,0.2751937984496124,0.27325581395348836,0.8578811369509044
47-2021,3.295,2.6466666666666665,3.2972727272727274,2.684,1.4633333333333336,2.3200000000000003,0.0917312661498708,0.20801033591731266,0.9102067183462532,0.29651162790697677,0.07687338501291989,0.4392764857881137
47-2022,4.15,3.0566666666666666,3.5399999999999996,2.842,1.6499999999999997,2.5375,0.15762273901808785,0.2997416020671835,0.9786821705426356,0.5574935400516796,0.146640826873385,0.9050387596899225
47-2031,4.085,3.0033333333333334,3.274545454545454,2.992,1.96,2.8875,0.31007751937984496,0.3992248062015504,0.8992248062015504,0.5109819121447028,0.27002583979328165,0.8824289405684754
47-2041,3.5,2.59,3.1927272727272724,2.776,1.3233333333333335,2.0175,0.027131782945736434,0.2590439276485788,0.8527131782945736,0.25775193798449614,0.03488372093023256,0.5833333333333334
47-2042,3.18,2.81,2.7418181818181817,3.024,1.3533333333333335,2.36,0.0962532299741602,0.42248062015503873,0.6266149870801033,0.3766149870801034,0.044573643410852716,0.36046511627906974
47-2043,3.635,2.5233333333333334,3.3781818181818184,3.124,1.4633333333333332,2.2825,0.08139534883720931,0.481266149870801,0.9405684754521964,0.23126614987080105,0.07428940568475452,0.6795865633074936
47-2044,3.32,2.986666666666667,3.0518181818181818,2.5780000000000003,1.3133333333333335,2.1875,0.05555555555555555,0.14082687338501293,0.7842377260981912,0.49870801033591733,0.029715762273901807,0.45348837209302323
47-2051,3.615,2.43,3.2981818181818183,2.596,1.6266666666666667,2.3725,0.10529715762273902,0.16085271317829458,0.9121447028423773,0.1731266149870801,0.13630490956072353,0.6731266149870802
47-2053,3.26,2.51,3.3200000000000003,2.702,1.3233333333333333,1.96,0.021963824289405683,0.2131782945736434,0.9186046511627907,0.2202842377260982,0.03294573643410853,0.4108527131782946
47-2061,3.77,2.5966666666666667,3.411818181818182,3.118,1.5833333333333333,2.5575,0.1686046511627907,0.4760981912144703,0.9496124031007752,0.2596899224806202,0.11175710594315245,0.7448320413436692
47-2071,3.64,2.2733333333333334,3.1163636363636367,2.896,1.5933333333333335,2.1174999999999997,0.04909560723514212,0.3333333333333333,0.8171834625322998,0.11498708010335917,0.11627906976744186,0.6834625322997416
47-2072,4.165,2.4266666666666663,3.1854545454545455,2.512,1.5366666666666664,2.39,0.11175710594315245,0.10465116279069768,0.8488372093023255,0.1698966408268734,0.09689922480620156,0.9089147286821705
47-2073,4.71,2.486666666666667,3.1454545454545455,3.37,1.7733333333333334,2.555,0.16666666666666666,0.6343669250645995,0.8268733850129198,0.2041343669250646,0.2099483204134367,0.9922480620155039
