occ_code,writing_intensity,social_perceptiveness,physical_manual,creativity_originality,tool_technology,accountability_responsibility
51-9083,0.2629198966408269,0.18992248062015504,0.6492248062015504,0.07622739018087855,0.4528423772609819,0.14276485788113696
51-9111,0.2177002583979328,0.16085271317829458,0.727390180878553,0.23837209302325582,0.2144702842377261,0.689922480620155
51-9123,0.03488372093023256,0.12209302325581395,0.541343669250646,0.16149870801033592,0.03294573643410853,0.025839793281653745
51-9124,0.1744186046511628,0.06201550387596899,0.8527131782945736,0.08139534883720931,0.2144702842377261,0.1479328165374677
51-9141,0.2157622739018088,0.13501291989664083,0.7887596899224806,0.25193798449612403,0.5574935400516796,0.6330749354005168
51-9151,0.2713178294573643,0.5381136950904393,0.6666666666666666,0.4689922480620155,0.9263565891472868,0.14534883720930233
51-9161,0.20155038759689922,0.050387596899224806,0.8817829457364341,0.3856589147286822,0.7441860465116279,0.6989664082687338
51-9162,0.3449612403100775,0.21124031007751937,0.6447028423772609,0.5968992248062015,0.9857881136950905,0.687984496124031
51-9191,0.2280361757105943,0.023255813953488372,0.9651162790697675,0.028423772609819122,0.25129198966408267,0.7990956072351422
51-9192,0.29198966408268734,0.16731266149870802,0.7583979328165374,0.040051679586563305,0.23191214470284238,0.42441860465116277
51-9193,0.47416020671834624,0.17054263565891473,0.8972868217054264,0.2777777777777778,0.42700258397932817,0.5762273901808785
51-9194,0.16020671834625322,0.2810077519379845,0.7177002583979328,0.5510335917312662,0.5723514211886305,0.24160206718346253
51-9195,0.1330749354005168,0.09302325581395349,0.838501291989664,0.4870801033591731,0.24354005167958656,0.48320413436692505
51-9196,0.24483204134366926,0.24612403100775193,0.7525839793281653,0.24289405684754523,0.1925064599483204,0.6136950904392765
51-9197,0.11886304909560723,0.11627906976744186,0.900516795865633,0.15633074935400518,0.2655038759689923,0.5697674418604651
51-9198,0.05555555555555555,0.13049095607235142,0.8565891472868217,0.031007751937984496,0.1744186046511628,0.28294573643410853
53-1041,0.5239018087855297,0.6711886304909561,0.7144702842377261,0.5200258397932817,0.5878552971576227,0.8947028423772609
53-1042,0.5671834625322998,0.6162790697674418,0.4354005167958656,0.49547803617571057,0.5387596899224806,0.6602067183462532
53-1043,0.7990956072351422,0.7060723514211886,0.5219638242894057,0.6188630490956072,0.4011627906976744,0.9509043927648578
53-2011,0.3268733850129199,0.2868217054263566,0.47416020671834624,0.4005167958656331,0.4140826873385013,0.9612403100775194
53-2012,0.5645994832041343,0.7403100775193798,0.7428940568475452,0.7093023255813954,0.2990956072351421,0.9270025839793282
53-2021,0.3372093023255814,0.4689922480620155,0.23191214470284238,0.8372093023255814,0.49547803617571057,0.9741602067183462
53-2022,0.7887596899224806,0.6369509043927648,0.437984496124031,0.44315245478036175,0.46963824289405687,0.9948320413436692
53-2031,0.2041343669250646,0.8339793281653747,0.5684754521963824,0.39276485788113696,0.2784237726098191,0.9689922480620154
53-3011,0.4140826873385013,0.7842377260981912,0.7790697674418605,0.3423772609819121,0.2364341085271318,0.9147286821705426
53-3031,0.2054263565891473,0.3643410852713178,0.6343669250645995,0.1892764857881137,0.1182170542635659,0.5012919896640827
53-3032,0.18410852713178294,0.2532299741602067,0.7028423772609819,0.05555555555555555,0.19121447028423771,0.9328165374677002
53-3033,0.2771317829457364,0.4444444444444444,0.8417312661498708,0.1640826873385013,0.07881136950904392,0.5523255813953488
53-3051,0.19767441860465115,0.4392764857881137,0.44315245478036175,0.16795865633074936,0.047157622739018086,0.58656330749354
53-3052,0.17700258397932817,0.7209302325581395,0.48578811369509045,0.06266149870801034,0.19509043927648578,0.877906976744186
53-3053,0.3385012919896641,0.7235142118863049,0.5717054263565892,0.2713178294573643,0.2248062015503876,0.8688630490956072
53-4011,0.3281653746770026,0.14082687338501293,0.6705426356589147,0.11369509043927649,0.09496124031007752,0.8604651162790697
53-4013,0.4018087855297158,0.3081395348837209,0.8372093023255814,0.23837209302325582,0.20607235142118863,0.9476744186046512
53-4022,0.21253229974160207,0.15439276485788114,0.6925064599483204,0.18281653746770027,0.04263565891472868,0.9541343669250646
53-4031,0.41795865633074936,0.21963824289405684,0.5426356589147286,0.19444444444444445,0.30361757105943155,0.9050387596899225
53-4041,0.17700258397932817,0.6208010335917312,0.6757105943152455,0.025839793281653745,0.0562015503875969,0.9108527131782945
53-5011,0.31718346253229973,0.30426356589147285,0.9470284237726099,0.3365633074935401,0.18281653746770027,0.8294573643410853
53-5021,0.46059431524547806,0.5142118863049095,0.875968992248062,0.45219638242894056,0.45671834625323,0.9670542635658915
53-5022,0.23191214470284238,0.46770025839793283,0.8049095607235142,0.2868217054263566,0.20219638242894056,0.6602067183462532
53-5031,0.37790697674418605,0.4883720930232558,0.9509043927648578,0.5697674418604651,0.2751937984496124,0.9728682170542635
53-6011,0.43669250645994834,0.3242894056847545,0.47997416020671835,0.031007751937984496,0.13178294573643412,0.8552971576227391
53-6021,0.22609819121447028,0.5801033591731266,0.4935400516795866,0.041343669250646,0.0562015503875969,0.6027131782945736
53-6031,0.21253229974160207,0.5678294573643411,0.8785529715762274,0.19444444444444445,0.18023255813953487,0.8875968992248062
53-6041,0.4509043927648579,0.3992248062015504,0.46124031007751937,0.5264857881136951,0.8488372093023255,0.2532299741602067
53-6051,0.5103359173126615,0.2661498708010336,0.5387596899224806,0.32170542635658916,0.32945736434108525,0.8895348837209303
53-6061,0.05813953488372093,0.5626614987080103,0.39147286821705424,0.060723514211886306,0.05297157622739018,0.08591731266149871
53-7011,0.2745478036175711,0.2958656330749354,0.7648578811369509,0.2467700258397933,0.2590439276485788,0.7222222222222222
53-7021,0.1925064599483204,0.146640826873385,0.8294573643410853,0.2622739018087855,0.13178294573643412,0.8475452196382429
53-7031,0.09883720930232558,0.16279069767441862,0.7790697674418605,0.14147286821705427,0.0665374677002584,0.5723514211886305
53-7041,0.09883720930232558,0.07364341085271318,0.8307493540051679,0.24160206718346253,0.0665374677002584,0.9832041343669251
53-7051,0.29521963824289404,0.2629198966408269,0.8591731266149871,0.14728682170542637,0.31330749354005166,0.9192506459948321
53-7061,0.12790697674418605,0.3791989664082687,0.7461240310077519,0.059431524547803614,0.13953488372093023,0.374031007751938
53-7062,0.13178294573643412,0.082687338501292,0.7609819121447028,0.09302325581395349,0.08010335917312661,0.4974160206718346
53-7063,0.146640826873385,0.021963824289405683,0.6770025839793282,0.02260981912144703,0.06330749354005168,0.13695090439276486
53-7064,0.09431524547803617,0.2441860465116279,0.7015503875968992,0.044573643410852716,0.1996124031007752,0.2202842377260982
53-7065,0.18863049095607234,0.4354005167958656,0.6130490956072352,0.18281653746770027,0.3333333333333333,0.1479328165374677
53-7071,0.5129198966408268,0.18281653746770027,0.9554263565891473,0.3624031007751938,0.5523255813953488,0.917312661498708
53-7072,0.42248062015503873,0.2041343669250646,0.8727390180878553,0.28488372093023256,0.3365633074935401,0.810077519379845
53-7073,0.355297157622739,0.2835917312661499,0.8249354005167958,0.2351421188630491,0.330749354005168,0.7655038759689923
53-7081,0.06524547803617571,0.05297157622739018,0.7177002583979328,0.0012919896640826874,0.012919896640826873,0.38824289405684753
53-7121,0.45478036175710596,0.1744186046511628,0.9289405684754521,0.38113695090439276,0.28036175710594313,0.9644702842377261
