occ_code,writing_intensity,social_perceptiveness,physical_manual,creativity_originality,tool_technology,accountability_responsibility,substitution_score,defense_score,net_risk,net_risk_calibrated,net_risk_uncalibrated,net_risk_source,bottleneck_B,demand_elasticity_eps,m_comp,m_comp_raw
47-5043,0.0439276485788113,0.024547803617571,0.9844961240310076,0.1059431524547803,0.0116279069767441,0.7267441860465116,0.0277777777777777,0.3716623600344529,-0.9144434152347596,-0.9144434152347596,-0.34388458225667523,calibrated,0.9922480620155039,0.6,0.004651162790697682,0.004651162790697682
47-5044,0.041343669250646,0.0335917312661498,0.7816537467700259,0.08656330749354,0.0103359173126615,0.5012919896640827,0.02583979328165375,0.3006029285099052,-0.604578636798954,-0.604578636798954,-0.27476313522825146,calibrated,0.8908268733850129,0.6,0.06550387596899228,0.06550387596899228
47-5051,0.0335917312661498,0.0387596899224806,0.8229974160206718,0.0568475452196382,0.0155038759689922,0.2403100775193798,0.024547803617571,0.30620155038759683,-0.66634376415413,-0.66634376415413,-0.28165374677002586,calibrated,0.9114987080103358,0.6,0.0531007751937985,0.0531007751937985
47-5071,0.1304909560723514,0.4444444444444444,0.9160206718346252,0.2060723514211886,0.0820413436692506,0.7267441860465116,0.10626614987080099,0.522179155900086,-0.8349079340246952,-0.8349079340246952,-0.41591300602928505,calibrated,0.9580103359173127,0.6,0.025193798449612403,0.025193798449612403
47-5081,0.2248062015503876,0.4728682170542636,0.9987080103359172,0.3514211886304909,0.148578811369509,0.8320413436692506,0.1866925064599483,0.6076658053402239,-0.933574620012902,-0.933574620012902,-0.42097329888027557,calibrated,0.9993540051679586,0.6,0.0003875968992248513,0.0003875968992248513
49-1011,0.5116279069767442,0.417312661498708,0.7506459948320413,0.6227390180878553,0.7131782945736435,0.4011627906976744,0.6124031007751938,0.5968992248062016,-0.2685298350637744,-0.2685298350637744,0.015503875968992165,calibrated,0.37532299741602065,0.6,0.2,0.37480620155038763
49-2011,0.2848837209302325,0.3540051679586563,0.7906976744186046,0.4638242894056847,0.875968992248062,0.3301033591731266,0.5804263565891472,0.5361757105943152,-0.2415109590210996,-0.2415109590210996,0.04425064599483197,calibrated,0.3953488372093023,0.6,0.2,0.36279069767441857
49-2021,0.4896640826873385,0.5781653746770026,0.9341085271317828,0.5303617571059431,0.8081395348837209,0.6298449612403101,0.6489018087855297,0.6808785529715763,-0.5271735692203732,-0.5271735692203732,-0.03197674418604657,calibrated,0.4670542635658914,0.6,0.2,0.31976744186046513
49-2022,0.313953488372093,0.6382428940568475,0.9366925064599484,0.5510335917312662,0.8843669250645995,0.5058139534883721,0.5991602067183462,0.7086563307493541,-0.5025111134706566,-0.5025111134706566,-0.10949612403100784,calibrated,0.4683462532299742,0.6,0.2,0.3189922480620154
49-2091,0.6188630490956072,0.3217054263565891,0.8746770025839793,0.5012919896640827,0.7403100775193798,0.8016795865633075,0.6795865633074936,0.5658914728682171,-0.4322381938209066,-0.4322381938209066,0.1136950904392765,calibrated,0.43733850129198965,0.6,0.2,0.3375968992248062
49-2092,0.4102067183462532,0.25,0.9870801033591732,0.5342377260981912,0.3649870801033592,0.7338501291989664,0.3875968992248062,0.5904392764857881,-0.7780844586835712,-0.7780844586835712,-0.20284237726098187,calibrated,0.4935400516795866,0.6,0.2,0.30387596899224806
49-2093,0.2997416020671835,0.1937984496124031,0.8785529715762274,0.3365633074935401,0.6350129198966409,0.599483204134367,0.4673772609819122,0.46963824289405687,-0.4713194499985839,-0.4713194499985839,-0.0022609819121446884,calibrated,0.4392764857881137,0.6,0.2,0.33643410852713174
49-2094,0.3940568475452196,0.1828165374677002,0.921188630490956,0.6253229974160207,0.9011627906976744,0.5891472868217055,0.647609819121447,0.576442721791559,-0.4052751054476303,-0.4052751054476303,0.07116709732988802,calibrated,0.460594315245478,0.6,0.2,0.3236434108527132
49-2095,0.460594315245478,0.127906976744186,0.9018087855297158,0.417312661498708,0.7590439276485789,0.9715762273901808,0.6098191214470284,0.4823428079242032,-0.4370467492585837,-0.4370467492585837,0.12747631352282524,calibrated,0.4509043927648579,0.6,0.2,0.32945736434108525
49-2096,0.3229974160206718,0.5083979328165374,0.9276485788113696,0.66343669250646,0.8236434108527132,0.646640826873385,0.5733204134366925,0.6998277347114557,-0.4996825017561142,-0.4996825017561142,-0.12650732127476316,calibrated,0.4638242894056848,0.6,0.2,0.3217054263565891
49-2097,0.3242894056847545,0.4496124031007752,0.7739018087855297,0.5555555555555556,0.7009043927648578,0.0645994832041343,0.5125968992248062,0.5930232558139535,-0.3148961853954425,-0.3148961853954425,-0.08042635658914732,calibrated,0.38695090439276486,0.6,0.2,0.3678294573643411
49-2098,0.3417312661498708,0.4864341085271317,0.8940568475452196,0.3959948320413436,0.7338501291989664,0.8895348837209303,0.5377906976744187,0.5921619293712316,-0.4887657976952111,-0.4887657976952111,-0.054371231696812905,calibrated,0.4470284237726098,0.6,0.2,0.3317829457364341
49-3011,0.5891472868217055,0.3178294573643411,0.9948320413436692,0.5658914728682171,0.4857881136950904,0.6543927648578811,0.537467700258398,0.6261843238587425,-0.7407023673175486,-0.7407023673175486,-0.08871662360034449,calibrated,0.4974160206718346,0.6,0.2,0.3015503875968993
49-3021,0.1201550387596899,0.2409560723514212,0.8669250645994832,0.627906976744186,0.3746770025839793,0.6770025839793282,0.2474160206718346,0.5785960378983634,-0.5873651308936326,-0.5873651308936326,-0.33118001722652884,calibrated,0.4334625322997416,0.6,0.2,0.339922480620155
49-3022,0.0930232558139534,0.1976744186046511,0.7260981912144703,0.1518087855297157,0.1182170542635659,0.3669250645994832,0.10562015503875966,0.3585271317829457,-0.4899771093620804,-0.4899771093620804,-0.25290697674418605,calibrated,0.36304909560723514,0.6,0.2,0.38217054263565886
49-3023,0.2015503875968992,0.3365633074935401,0.9715762273901808,0.4140826873385013,0.5200258397932817,0.8275193798449613,0.36078811369509045,0.5740740740740741,-0.6909133780150388,-0.6909133780150388,-0.21328596037898362,calibrated,0.4857881136950904,0.6,0.2,0.3085271317829458
49-3031,0.3436692506459948,0.150516795865633,0.992248062015504,0.4005167958656331,0.6311369509043928,0.8126614987080103,0.4874031007751938,0.51442721791559,-0.64177804265198,-0.64177804265198,-0.02702411714039621,calibrated,0.496124031007752,0.6,0.2,0.3023255813953488
49-3041,0.4198966408268734,0.5878552971576227,0.9967700258397932,0.3410852713178294,0.6156330749354005,0.7784237726098191,0.5177648578811369,0.641903531438415,-0.7189130362831404,-0.7189130362831404,-0.12413867355727815,calibrated,0.4983850129198966,0.6,0.2,0.30096899224806206
49-3042,0.377906976744186,0.3850129198966408,0.9909560723514212,0.5697674418604651,0.4857881136950904,0.791343669250646,0.4318475452196382,0.648578811369509,-0.7443628145750534,-0.7443628145750534,-0.21673126614987082,calibrated,0.4954780361757106,0.6,0.2,0.3027131782945736
49-3043,0.2428940568475452,0.1640826873385013,0.9786821705426356,0.4657622739018088,0.1608527131782945,0.6136950904392765,0.20187338501291985,0.5361757105943152,-0.852590371886657,-0.852590371886657,-0.3343023255813954,calibrated,0.4893410852713178,0.6,0.2,0.3063953488372093
49-3051,0.2280361757105943,0.2906976744186046,0.9832041343669252,0.2351421188630491,0.3772609819121447,0.7958656330749354,0.30264857881136953,0.5030146425495263,-0.7719576007039318,-0.7719576007039318,-0.2003660637381568,calibrated,0.4916020671834626,0.6,0.2,0.3050387596899224
49-3052,0.2228682170542635,0.4967700258397933,0.9896640826873384,0.6770025839793282,0.4696382428940568,0.9896640826873384,0.34625322997416014,0.72114556416882,-0.7662652626794759,-0.7662652626794759,-0.3748923341946599,calibrated,0.4948320413436692,0.6,0.2,0.30310077519379847
49-3053,0.3023255813953488,0.3410852713178294,0.9599483204134368,0.3468992248062015,0.4528423772609819,0.7202842377260982,0.37758397932816534,0.5493109388458225,-0.7065048993823337,-0.7065048993823337,-0.17172695951765715,calibrated,0.4799741602067184,0.6,0.2,0.31201550387596894
49-3091,0.3733850129198966,0.8229974160206718,0.9244186046511628,0.357235142118863,0.2732558139534883,0.9405684754521964,0.3233204134366925,0.7015503875968991,-0.8086078681001024,-0.8086078681001024,-0.37822997416020665,calibrated,0.4622093023255814,0.6,0.2,0.3226744186046512
49-3092,0.2370801033591731,0.2978036175710594,0.9302325581395348,0.3468992248062015,0.2609819121447028,0.377906976744186,0.24903100775193793,0.5249784668389319,-0.7483513798753065,-0.7483513798753065,-0.275947459086994,calibrated,0.4651162790697674,0.6,0.2,0.32093023255813957
49-3093,0.105297157622739,0.3624031007751938,0.8727390180878553,0.2021963824289405,0.146640826873385,0.7616279069767442,0.12596899224806202,0.4791128337639965,-0.7250787393557174,-0.7250787393557174,-0.3531438415159345,calibrated,0.43636950904392763,0.6,0.2,0.3381782945736434
49-9011,0.2467700258397933,0.5006459948320413,0.9702842377260982,0.4618863049095607,0.1744186046511628,0.5917312661498708,0.21059431524547806,0.6442721791559001,-0.8812388679611924,-0.8812388679611924,-0.433677863910422,calibrated,0.4851421188630491,0.6,0.2,0.3089147286821705
49-9012,0.3837209302325581,0.3888888888888889,0.8527131782945736,0.4799741602067183,0.5200258397932817,0.8042635658914729,0.45187338501291985,0.5738587424633935,-0.515699153119948,-0.515699153119948,-0.12198535745047367,calibrated,0.4263565891472868,0.6,0.2,0.34418604651162793
49-9021,0.2693798449612403,0.4948320413436692,0.958656330749354,0.4922480620155038,0.3062015503875969,0.8236434108527132,0.28779069767441856,0.648578811369509,-0.798160403920593,-0.798160403920593,-0.36078811369509045,calibrated,0.479328165374677,0.6,0.2,0.3124031007751938
49-9031,0.3204134366925064,0.4896640826873385,0.9689922480620154,0.4315245478036176,0.3682170542635659,0.4444444444444444,0.34431524547803616,0.6300602928509905,-0.7830148941667008,-0.7830148941667008,-0.28574504737295436,calibrated,0.4844961240310077,0.6,0.2,0.30930232558139537
49-9041,0.2848837209302325,0.1020671834625323,0.9728682170542636,0.5109819121447028,0.5697674418604651,0.1240310077519379,0.4273255813953488,0.5286391042204995,-0.635030418218998,-0.635030418218998,-0.10131352282515071,calibrated,0.4864341085271318,0.6,0.2,0.3081395348837209
49-9043,0.2745478036175711,0.0671834625322997,0.9534883720930232,0.3514211886304909,0.4140826873385013,0.7060723514211886,0.34431524547803616,0.45736434108527124,-0.6762956430000518,-0.6762956430000518,-0.11304909560723508,calibrated,0.4767441860465116,0.6,0.2,0.313953488372093
49-9044,0.3733850129198966,0.4121447028423772,0.9935400516795866,0.4315245478036176,0.359173126614987,0.9593023255813954,0.36627906976744184,0.6124031007751938,-0.8140673010376868,-0.8140673010376868,-0.24612403100775193,calibrated,0.4967700258397933,0.6,0.2,0.30193798449612397
49-9045,0.1253229974160206,0.0516795865633074,0.8281653746770026,0.165374677002584,0.0697674418604651,0.4276485788113695,0.09754521963824285,0.34840654608096466,-0.6496307006372549,-0.6496307006372549,-0.2508613264427218,calibrated,0.4140826873385013,0.6,0.2,0.3515503875968992
49-9051,0.082687338501292,0.3481912144702842,0.9767441860465116,0.3133074935400516,0.189922480620155,0.9392764857881136,0.1363049095607235,0.5460809646856157,-0.8617692553929529,-0.8617692553929529,-0.40977605512489224,calibrated,0.4883720930232558,0.6,0.2,0.30697674418604654
49-9052,0.2919896640826873,0.6602067183462532,0.8888888888888888,0.3708010335917313,0.6440568475452196,0.5762273901808785,0.46802325581395343,0.6399655469422911,-0.5495618466372769,-0.5495618466372769,-0.1719422911283377,calibrated,0.4444444444444444,0.6,0.2,0.3333333333333333
49-9061,0.1291989664082687,0.146640826873385,0.6937984496124031,0.4114987080103359,0.665374677002584,0.3449612403100775,0.39728682170542634,0.417312661498708,-0.1657495530606845,-0.1657495530606845,-0.020025839793281652,calibrated,0.34689922480620156,0.6,0.2,0.3918604651162791
49-9062,0.4121447028423772,0.3753229974160206,0.9457364341085271,0.3068475452196382,0.8107235142118863,0.7538759689922481,0.6114341085271318,0.5426356589147286,-0.514745050342025,-0.514745050342025,0.06879844961240311,calibrated,0.4728682170542636,0.6,0.2,0.31627906976744186
49-9063,0.2319121447028423,0.4153746770025839,0.8359173126614987,0.5406976744186046,0.2674418604651162,0.2267441860465116,0.24967700258397924,0.5973298880275624,-0.6170550344026362,-0.6170550344026362,-0.34765288544358314,calibrated,0.41795865633074936,0.6,0.2,0.3492248062015504
49-9064,0.1563307493540051,0.3133074935400516,0.7403100775193798,0.4089147286821705,0.150516795865633,0.1608527131782945,0.15342377260981904,0.4875107665805339,-0.5125991286813607,-0.5125991286813607,-0.33408699397071484,calibrated,0.3701550387596899,0.6,0.2,0.37790697674418605
49-9071,0.3927648578811369,0.4444444444444444,0.9883720930232558,0.4431524547803617,0.4799741602067183,0.6330749354005168,0.4363695090439276,0.6253229974160206,-0.7517393687708454,-0.7517393687708454,-0.18895348837209303,calibrated,0.4941860465116279,0.6,0.2,0.30348837209302326
49-9081,0.481266149870801,0.1589147286821705,1.0,0.4140826873385013,0.5975452196382429,0.964470284237726,0.539405684754522,0.5243324720068906,-0.6713046323212053,-0.6713046323212053,0.015073212747631404,calibrated,0.5,0.6,0.2,0.3
49-9091,0.1511627906976744,0.0994832041343669,0.813953488372093,0.067829457364341,0.1970284237726098,0.2383720930232558,0.1740956072351421,0.3270887166236003,-0.5724653383704679,-0.5724653383704679,-0.15299310938845817,calibrated,0.4069767441860465,0.6,0.2,0.355813953488372
49-9092,0.3863049095607235,0.4864341085271317,0.9806201550387597,0.5749354005167958,0.1634366925064599,0.8462532299741602,0.2748708010335917,0.6806632213608957,-0.900456061101,-0.900456061101,-0.40579242032730406,calibrated,0.4903100775193798,0.6,0.2,0.3058139534883721
49-9094,0.5174418604651163,0.6795865633074936,0.9612403100775194,0.458656330749354,0.4916020671834625,0.5038759689922481,0.5045219638242894,0.6998277347114557,-0.7380187434074871,-0.7380187434074871,-0.19530577088716627,calibrated,0.4806201550387597,0.6,0.2,0.3116279069767442
49-9095,0.4547803617571059,0.8068475452196382,0.9967700258397932,0.7093023255813954,0.1828165374677002,0.7338501291989664,0.31879844961240306,0.8376399655469422,-0.9616851334448672,-0.9616851334448672,-0.5188415159345392,calibrated,0.4983850129198966,0.6,0.2,0.30096899224806206
49-9096,0.1537467700258397,0.165374677002584,0.8708010335917312,0.2403100775193798,0.1285529715762274,0.8552971576227391,0.14114987080103353,0.425495262704565,-0.7027280157975452,-0.7027280157975452,-0.2843453919035315,calibrated,0.4354005167958656,0.6,0.2,0.33875968992248057
49-9097,0.2648578811369509,0.0852713178294573,0.9328165374677002,0.0478036175710594,0.3171834625322997,0.687984496124031,0.2910206718346253,0.355297157622739,-0.6944432413564606,-0.6944432413564606,-0.06427648578811368,calibrated,0.4664082687338501,0.6,0.2,0.3201550387596899
49-9098,0.0839793281653746,0.2351421188630491,0.962532299741602,0.1246770025839793,0.1679586563307493,0.7842377260981912,0.12596899224806196,0.44078380706287684,-0.8344683234539302,-0.8344683234539302,-0.3148148148148149,calibrated,0.481266149870801,0.6,0.2,0.31124031007751934
49-9099,0.3901808785529715,0.1873385012919896,0.8972868217054264,0.4489664082687338,0.6091731266149871,0.7506459948320413,0.4996770025839793,0.5111972437553832,-0.5118126829094135,-0.5118126829094135,-0.011520241171403933,calibrated,0.4486434108527132,0.6,0.2,0.33081395348837206
51-1011,0.5645994832041343,0.3817829457364341,0.624031007751938,0.6944444444444444,0.5025839793281653,0.6925064599483204,0.5335917312661498,0.5667527993109388,-0.1716925661073434,-0.1716925661073434,-0.03316106804478902,calibrated,0.312015503875969,0.7,0.2,0.4815891472868217
51-2011,0.3624031007751938,0.2428940568475452,0.7971576227390181,0.5038759689922481,0.3934108527131782,0.6227390180878553,0.377906976744186,0.5146425495262704,-0.4712514543644242,-0.4712514543644242,-0.13673557278208442,calibrated,0.39857881136950907,0.7,0.2,0.4209948320413437
51-2021,0.067829457364341,0.0956072351421188,0.6317829457364341,0.0503875968992248,0.1866925064599483,0.6298449612403101,0.12726098191214466,0.25925925925925924,-0.2969434821286209,-0.2969434821286209,-0.13199827734711458,calibrated,0.31589147286821706,0.7,0.2,0.47887596899224805
51-2022,0.3191214470284237,0.1085271317829457,0.7364341085271318,0.2060723514211886,0.2590439276485788,0.4108527131782946,0.2890826873385013,0.3503445305770887,-0.424311372009589,-0.424311372009589,-0.06126184323858741,calibrated,0.3682170542635659,0.7,0.2,0.4422480620155039
51-2023,0.2202842377260982,0.0478036175710594,0.7299741602067183,0.1040051679586563,0.3540051679586563,0.0232558139534883,0.28714470284237725,0.2939276485788114,-0.3593020738052096,-0.3593020738052096,-0.006782945736434121,calibrated,0.3649870801033592,0.7,0.2,0.4445090439276485
51-2031,0.0633074935400516,0.0910852713178294,0.9263565891472868,0.2170542635658914,0.3798449612403101,0.541343669250646,0.22157622739018085,0.4114987080103359,-0.6547373296983632,-0.6547373296983632,-0.18992248062015504,calibrated,0.4631782945736434,0.7,0.2,0.37577519379844965
51-2041,0.1395348837209302,0.0568475452196382,0.7551679586563308,0.1866925064599483,0.1660206718346253,0.2454780361757106,0.15277777777777773,0.33290267011197244,-0.4911482856689033,-0.4911482856689033,-0.1801248923341947,calibrated,0.3775839793281654,0.7,0.2,0.43569121447028414
51-2051,0.2571059431524548,0.0723514211886304,0.7713178294573644,0.3604651162790697,0.1214470284237726,0.1569767441860465,0.18927648578811368,0.4013781223083548,-0.5399651154176655,-0.5399651154176655,-0.2121016365202411,calibrated,0.3856589147286822,0.7,0.2,0.43003875968992245
51-2061,0.1085271317829457,0.1828165374677002,0.7002583979328165,0.291343669250646,0.2545219638242894,0.0620155038759689,0.18152454780361754,0.39147286821705424,-0.3815498095770095,-0.3815498095770095,-0.2099483204134367,calibrated,0.35012919896640826,0.7,0.2,0.4549095607235142
51-2092,0.2093023255813953,0.0968992248062015,0.7571059431524548,0.1589147286821705,0.2868217054263566,0.208656330749354,0.24806201550387597,0.33763996554694226,-0.4408527514462139,-0.4408527514462139,-0.08957795004306629,calibrated,0.3785529715762274,0.7,0.2,0.43501291989664076
51-3011,0.0594315245478036,0.1317829457364341,0.4509043927648579,0.359173126614987,0.1698966408268734,0.4108527131782946,0.11466408268733849,0.31395348837209297,-0.0322970263985292,-0.0322970263985292,-0.19928940568475448,calibrated,0.22545219638242894,0.7,0.2,0.5421834625322997
51-3021,0.1408268733850129,0.5529715762273901,0.7080103359173127,0.1666666666666666,0.1531007751937984,0.8914728682170543,0.14696382428940563,0.4758828596037898,-0.4959999124680151,-0.4959999124680151,-0.32891903531438416,calibrated,0.35400516795865633,0.7,0.2,0.45219638242894056
51-3022,0.1770025839793281,0.2835917312661499,0.7222222222222222,0.1162790697674418,0.0697674418604651,0.6136950904392765,0.1233850129198966,0.374031007751938,-0.5199860219930937,-0.5199860219930937,-0.25064599483204136,calibrated,0.3611111111111111,0.7,0.2,0.44722222222222213
51-3023,0.024547803617571,0.0277777777777777,0.7131782945736435,0.0180878552971576,0.0090439276485788,0.3462532299741602,0.0167958656330749,0.25301464254952627,-0.4991232284701587,-0.4991232284701587,-0.23621877691645138,calibrated,0.35658914728682173,0.7,0.2,0.4503875968992248
51-3091,0.3624031007751938,0.2700258397932816,0.710594315245478,0.1304909560723514,0.3113695090439276,0.6266149870801033,0.3368863049095607,0.3703703703703704,-0.3821537887597425,-0.3821537887597425,-0.03348406546080973,calibrated,0.355297157622739,0.7,0.2,0.4512919896640826
51-3092,0.3462532299741602,0.1007751937984496,0.6195090439276486,0.1459948320413436,0.3074935400516795,0.541343669250646,0.32687338501291985,0.2887596899224806,-0.2198086623086437,-0.2198086623086437,0.03811369509043927,calibrated,0.3097545219638243,0.7,0.2,0.483171834625323
51-3093,0.3100775193798449,0.003875968992248,0.6027131782945736,0.0516795865633074,0.1937984496124031,0.6492248062015504,0.25193798449612403,0.21942291128337632,-0.2356564450194167,-0.2356564450194167,0.032515073212747714,calibrated,0.3013565891472868,0.7,0.2,0.4890503875968992
51-4021,0.2403100775193798,0.0633074935400516,0.8094315245478036,0.1518087855297157,0.3682170542635659,0.9354005167958656,0.30426356589147285,0.3415159345391903,-0.4767140564765176,-0.4767140564765176,-0.03725236864771747,calibrated,0.4047157622739018,0.7,0.2,0.4166989664082687
51-4022,0.2344961240310077,0.0458656330749354,0.7596899224806202,0.2848837209302325,0.3333333333333333,0.789405684754522,0.2839147286821705,0.363479758828596,-0.4147986506051953,-0.4147986506051953,-0.07956503014642552,calibrated,0.3798449612403101,0.7,0.2,0.43410852713178294
51-4023,0.2816537467700258,0.1524547803617571,0.9418604651162792,0.2138242894056847,0.3972868217054263,0.6647286821705426,0.33947028423772607,0.43604651162790703,-0.6788344201193601,-0.6788344201193601,-0.09657622739018096,calibrated,0.4709302325581396,0.7,0.2,0.3703488372093023
51-4031,0.1614987080103359,0.041343669250646,0.7958656330749354,0.1007751937984496,0.1802325581395348,0.464470284237726,0.17086563307493535,0.31266149870801035,-0.5445432547227901,-0.5445432547227901,-0.141795865633075,calibrated,0.3979328165374677,0.7,0.2,0.4214470284237726
51-4032,0.2370801033591731,0.0051679586563307,0.7919896640826873,0.3107235142118863,0.4980620155038759,0.7448320413436692,0.3675710594315245,0.3692937123169681,-0.3781544545551318,-0.3781544545551318,-0.0017226528854435985,calibrated,0.39599483204134367,0.7,0.2,0.4228036175710594
51-4033,0.2590439276485788,0.0910852713178294,0.8552971576227391,0.0839793281653746,0.3488372093023256,0.5329457364341085,0.3039405684754522,0.34345391903531436,-0.5606578409555969,-0.5606578409555969,-0.03951335055986216,calibrated,0.42764857881136953,0.7,0.2,0.40064599483204133
51-4034,0.146640826873385,0.167312661498708,0.8204134366925064,0.2532299741602067,0.727390180878553,0.0193798449612403,0.437015503875969,0.41365202411714036,-0.3330368538612466,-0.3330368538612466,0.02336347975882863,calibrated,0.4102067183462532,0.7,0.2,0.4128552971576227
51-4035,0.1524547803617571,0.0374677002583979,0.8417312661498708,0.291343669250646,0.4011627906976744,0.1647286821705426,0.2768087855297158,0.3901808785529715,-0.5065697371169984,-0.5065697371169984,-0.11337209302325574,calibrated,0.4208656330749354,0.7,0.2,0.4053940568475452
51-4041,0.1718346253229974,0.0426356589147286,0.8126614987080103,0.3255813953488372,0.5064599483204134,0.4534883720930232,0.3391472868217054,0.3936261843238587,-0.4111911242871109,-0.4111911242871109,-0.05447889750215329,calibrated,0.40633074935400515,0.7,0.2,0.4155684754521964
51-4051,0.2448320413436692,0.0704134366925064,0.8927648578811369,0.1414728682170542,0.1246770025839793,0.8145994832041343,0.18475452196382425,0.3682170542635659,-0.7247871044731057,-0.7247871044731057,-0.18346253229974163,calibrated,0.44638242894056845,0.7,0.2,0.3875322997416021
51-4052,0.0852713178294573,0.0355297157622739,0.8217054263565892,0.0697674418604651,0.2060723514211886,0.1408268733850129,0.14567183462532296,0.3090008613264427,-0.5708073500864423,-0.5708073500864423,-0.16332902670111976,calibrated,0.4108527131782946,0.7,0.2,0.4124031007751937
51-4061,0.1227390180878553,0.0064599483204134,0.8191214470284238,0.5574935400516796,0.5109819121447028,0.1369509043927648,0.316860465116279,0.46102497846683893,-0.4137328461116886,-0.4137328461116886,-0.1441645133505599,calibrated,0.4095607235142119,0.7,0.2,0.41330749354005164
51-4062,0.107235142118863,0.0077519379844961,0.6382428940568475,0.4799741602067183,0.599483204134367,0.4392764857881137,0.35335917312661497,0.37532299741602065,-0.0926572053687627,-0.0926572053687627,-0.021963824289405687,calibrated,0.31912144702842377,0.7,0.2,0.4766149870801033
51-4071,0.0891472868217054,0.0129198966408268,0.8850129198966409,0.0490956072351421,0.047157622739018,0.5658914728682171,0.06815245478036171,0.31567614125753657,-0.7425068870062317,-0.7425068870062317,-0.24752368647717488,calibrated,0.44250645994832044,0.7,0.2,0.3902454780361757
51-4072,0.165374677002584,0.0310077519379844,0.8875968992248062,0.0910852713178294,0.2144702842377261,0.3559431524547803,0.18992248062015504,0.3365633074935401,-0.6673400946858464,-0.6673400946858464,-0.14664082687338503,calibrated,0.4437984496124031,0.7,0.2,0.3893410852713178
51-4081,0.4392764857881137,0.2222222222222222,0.9437984496124032,0.5736434108527132,0.6117571059431525,0.2990956072351421,0.525516795865633,0.5798880275624462,-0.5870379493706728,-0.5870379493706728,-0.05437123169681313,calibrated,0.4718992248062016,0.7,0.2,0.36967054263565885
51-4111,0.1382428940568475,0.0025839793281653,0.710594315245478,0.6059431524547804,0.7906976744186046,0.787467700258398,0.46447028423772607,0.43970714900947455,-0.1097256673313251,-0.1097256673313251,0.02476313522825152,calibrated,0.355297157622739,0.7,0.2,0.4512919896640826
51-4121,0.0077519379844961,0.0109819121447028,0.6395348837209303,0.1518087855297157,0.1001291989664082,0.4819121447028424,0.05394056847545215,0.26744186046511625,-0.3390278504953783,-0.3390278504953783,-0.2135012919896641,calibrated,0.31976744186046513,0.7,0.2,0.47616279069767437
51-4122,0.1440568475452196,0.0587855297157622,0.7739018087855297,0.2713178294573643,0.2183462532299741,0.8016795865633075,0.18120155038759686,0.3680017226528854,-0.494661910425264,-0.494661910425264,-0.18680017226528853,calibrated,0.38695090439276486,0.7,0.2,0.4291343669250646
51-4191,0.2984496124031007,0.0400516795865633,0.9315245478036176,0.067829457364341,0.2958656330749354,0.2616279069767442,0.297157622739018,0.34646856158484063,-0.696396746715254,-0.696396746715254,-0.049310938845822605,calibrated,0.4657622739018088,0.7,0.2,0.37396640826873384
51-4192,0.1912144702842377,0.2777777777777778,0.8010335917312662,0.4470284237726098,0.1434108527131783,0.5142118863049095,0.167312661498708,0.508613264427218,-0.6043222461773954,-0.6043222461773954,-0.34130060292851,calibrated,0.4005167958656331,0.7,0.2,0.4196382428940568
51-4193,0.1886304909560723,0.065891472868217,0.6963824289405685,0.2810077519379845,0.08656330749354,0.313953488372093,0.13759689922480614,0.3477605512489233,-0.4408963305061192,-0.4408963305061192,-0.21016365202411716,calibrated,0.3481912144702842,0.7,0.2,0.456266149870801
51-4194,0.1731266149870801,0.0542635658914728,0.917312661498708,0.2713178294573643,0.3934108527131782,0.2674418604651162,0.2832687338501292,0.4142980189491818,-0.6289376973930991,-0.6289376973930991,-0.1310292850990526,calibrated,0.458656330749354,0.7,0.2,0.3789405684754521
51-5111,0.2797157622739018,0.1957364341085271,0.4037467700258398,0.5697674418604651,0.8488372093023255,0.1789405684754522,0.5642764857881137,0.38975021533161075,0.3626794952043896,0.3626794952043896,0.17452627045650299,calibrated,0.2018733850129199,0.7,0.2,0.558688630490956
51-5112,0.210594315245478,0.4709302325581395,0.8901808785529716,0.4031007751937984,0.3488372093023256,0.5258397932816538,0.2797157622739018,0.5880706287683032,-0.6686578826944166,-0.6686578826944166,-0.30835486649440136,calibrated,0.4450904392764858,0.7,0.2,0.3884366925064599
51-5113,0.2202842377260982,0.1111111111111111,0.8695090439276486,0.291343669250646,0.2990956072351421,0.5284237726098191,0.2596899224806202,0.42398794142980184,-0.6096675823467731,-0.6096675823467731,-0.16429801894918167,calibrated,0.4347545219638243,0.7,0.2,0.395671834625323
51-6011,0.0187338501291989,0.272609819121447,0.6518087855297158,0.0374677002583979,0.0374677002583979,0.1104651162790697,0.028100775193798402,0.3206287683031869,-0.4259583919379053,-0.4259583919379053,-0.2925279931093885,calibrated,0.3259043927648579,0.7,0.2,0.47186692506459943
51-6021,0.0051679586563307,0.0167958656330749,0.7377260981912145,0.0910852713178294,0.0930232558139534,0.0103359173126615,0.04909560723514205,0.28186907838070624,-0.4942617816668574,-0.4942617816668574,-0.23277347114556418,calibrated,0.36886304909560724,0.7,0.2,0.4417958656330749
51-6031,0.0374677002583979,0.0193798449612403,0.6175710594315246,0.0200258397932816,0.0219638242894056,0.0342377260981912,0.029715762273901748,0.21899224806201553,-0.3446512456625729,-0.3446512456625729,-0.1892764857881138,calibrated,0.3087855297157623,0.7,0.2,0.4838501291989664
